rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
143,Natalia Santorek,,MOJ CI ON Optima Fide,Medium,POL,33.1841,4.2536,1816.9,Expert,true,13,Moravia Open 2025
144,Lucie  Bidlová,,A3Ch Ember Ellin  Bellamoon,Medium,,33.1873,4.2606,1816.2,Expert,true,13,Prague Agility Party 2025
145,Rūta Pašukonytė,Kėja,Kėja Solar Juodoji Aura,Medium,LTU,27.7093,2.4369,1815.9,Expert,false,24,"Polish Open 2026 (XS, S & M)"
146,Christine Chalancon,Irhaberki Rhythm'n'Blues,,Medium,AUS,34.4176,4.736,1808.4,Expert,true,11,ProsecCup 2025
147,Schönenberger Anna,Robin,Good Boy Robin Rose Speedlight,Medium,CHE,31.1689,3.6655,1806.9,Expert,false,16,Prague Agility Party 2025
148,Jarosław Burak,Elmo,,Medium,POL,25.8241,1.8952,1805.5,Expert,false,29,"Polish Open 2026 (XS, S & M)"
149,Denisa Sommerova,Nůťa,,Medium,CZE,31.6888,3.8594,1804.4,Expert,false,15,Prague Agility Party 2024
150,Maija Hiekkala,LAHJAKAS GLORIA,,Medium,,29.4743,3.1483,1801.2,Expert,false,19,Midsummer Dog Sports Festival 2025
151,Pau Serrano Ciratusa,Killer,Lasborras Just A Black Killer,Medium,ESP,33.5033,4.5036,1799.7,Expert,true,12,AWC 2025
152,Tobias Wüst,Mercedes,Flair of Peanut with eager to work,Medium,DEU,32.6918,4.2804,1794.0,Expert,true,13,AWC 2025
153,Zsófi Tálasi,Tati,Bariguard Extreme Tatárjuhar Tati,Medium,HUN,26.4247,2.1985,1793.2,Expert,false,26,Moravia Open 2025
154,Päivi Männistö-Rahunen,Cimillan Jäätäväilmestys,,Medium,FIN,31.4034,3.8614,1792.8,Expert,false,15,JOAWC/SOAWC 2024
155,Bianka Göbel,X,Be the best Xcuse,Medium,DEU,30.6998,3.6621,1788.5,Expert,false,16,Prague Agility Party 2024
156,Petra Čampulová,Shelby,,Medium,CZE,28.6132,2.9833,1786.5,Expert,false,20,"Polish Open 2026 (XS, S & M)"
157,Vladimír Macura,Ari,Grain Of Arabica Te Salutant Ari,Medium,CZE,24.1483,1.5,1785.9,Expert,false,38,Moravia Open 2025
158,Charlotte Corthals,Nala,,Medium,BEL,29.5675,3.3067,1785.9,Expert,false,18,EO 2025
159,Marco Pini,Tokyo,I Am A Genius But No Body Knows It But Me,Medium,ITA,30.0732,3.4839,1784.9,Expert,false,17,AWC 2025
160,Kateřina Marešová,Coudík,,Medium,CZE,32.4364,4.2765,1784.3,Expert,true,13,"Polish Open 2025 (XS, S & M)"
161,Bianca Sanstra,Xcusemii,XcuseMii To Be Eagel  Of The Five Colors,Medium,NLD,28.3515,2.9883,1775.5,Expert,false,20,Prague Agility Party 2025
162,Krzysztof Rokicki,Deyna,,Medium,POL,28.3395,2.9844,1775.5,Expert,false,20,"Polish Open 2026 (XS, S & M)"
163,Abigail Beasley,Swindle,Mach2 Trinity Run Like You Stole It Mxs Mjs Pjd Of Cgc,Medium,USA,30.3927,3.669,1775.4,Expert,false,16,AWC 2025
164,dr. Kovács Eszter Judit,Nova,Dancing on Fire Nova,Medium,,32.7666,4.4833,1772.7,Expert,true,12,Hungarian Open 2025
165,Sonia Carretero,Ash,,Medium,ESP,31.3605,4.0305,1770.8,Expert,true,14,Slovenian Open 2024
166,Izabela Redo,Chilli,,Medium,POL,29.7132,3.4839,1770.5,Expert,false,17,"Polish Open SOFT 2025 (XS, S & M)"
167,Viktória Vanerková,Annie,Jannie Black Malá Magura,Medium,SVK,30.7732,3.8406,1770.0,Expert,false,15,AWC 2024
168,Erwin Unger,Grace,Limited Edition Grace Kelly Grace,Medium,AUT,23.6302,1.5,1765.2,Expert,false,41,JOAWC/SOAWC 2025
169,Pupík Petr,Tulla,,Medium,CZE,32.5333,4.4976,1761.6,Expert,true,12,Norwegian Open 2024
170,Dries Schellekens,Flo,Florence de la Ville aux Trois Vallées Flo,Medium,BEL,28.8664,3.2954,1759.2,Expert,false,18,Slovenian Open 2025
171,Sarah Lorentzen,Navy,LilSunKiss reach for the sky,Medium,DNK,28.8874,3.3076,1758.6,Expert,false,18,Norwegian Open 2024
172,Anna Kapińska,Zimba,Elsa Zimba Consensus,Medium,POL,29.3356,3.4864,1755.1,Expert,false,17,AWC 2025
173,Angelika Brandl,Malou,,Medium,AUT,33.8169,4.9888,1754.0,Expert,true,10,Prague Agility Party 2024
174,Emmiina Abrahamsson,Kuunhohteen Poutapilvi,,Medium,FIN,32.3072,4.499,1752.4,Expert,true,12,AWC 2025
175,Niina-Liina Linna,,Lillstigens Daddy Cool,Medium,,29.1832,3.4593,1752.2,Expert,false,17,Midsummer Dog Sports Festival 2025
176,Åsa Emanuelsson,Dia,Here To Be Anima-Dia Dia,Medium,SWE,24.7703,1.9943,1751.5,Expert,false,28,Norwegian Open 2025
177,Sanna Helenius,Fei,Jumparound Everybody Dance Now,Medium,FIN,28.6587,3.3037,1749.9,Expert,false,18,AWC 2025
178,Rita Papp,Ella,Funtoruns Miracle Cinderella,Medium,HUN,27.2734,2.8441,1749.6,Expert,false,21,"Polish Open 2026 (XS, S & M)"
